x px
0.3113355432 0.1875740308
0.1372197929 0.2031920797
0.3652835429 -0.0290661746
0.4470765636 -0.0547259236
0.1867171980 0.2453992008
0.2231612987 0.1311900668
0.4128681409 -0.1287222561
0.3809188520 0.1162181877
0.1232867814 0.2316010280
0.3197597506 0.0362266498
0.4404793790 -0.1339457665
0.2575176887 0.2210992494
0.1685807466 0.1758094108
0.3898903107 -0.0755752903
0.4316071656 0.0208030891
0.1461457048 0.2474398384
0.2642763102 0.0941831875
0.4242938616 -0.1532722603
0.3324593621 0.1698939427
0.1294206485 0.2125196742
0.3534948592 -0.0098186040
0.4476777246 -0.0816156519
0.2060729820 0.2408670322
0.2072711135 0.1446283660
0.4074308981 -0.1150498229
0.3977190701 0.0915937004
0.1258001499 0.2375945430
-0.0585755212 0.1993163994
0.2155604033 0.0413442069
0.3469893161 -0.2016342496
0.4333216839 0.1429264305
0.0114445393 0.3346088943
-0.0609520381 0.1992719300
0.2117204079 0.0436513148
0.3436245122 -0.1957402037
-0.3874013188 -0.3144636222
0.4590015249 0.0990680844
0.0568557837 0.3366925201
-0.0535239181 0.2073503689
0.2172704787 0.0453221156
0.3526219279 -0.2066055024
0.3822931194 0.1992530690
-0.0425299620 0.3174945633
-0.0523489545 0.1827320922
0.2313426852 0.0192093257
0.3494784008 -0.2233123815
0.3923737866 0.1920614749
-0.0358254575 0.3241106679
-0.0679486756 0.1900539166
0.2057800215 0.0417390078
0.3321306595 -0.1844008885
-0.2559253323 -0.4207244689
0.2094692609 0.3158623151
-0.0921861881 0.2641880336
0.0244339732 0.1407334878
0.2528126643 -0.0608825340
0.3301418189 -0.2495505384
-0.3995442476 -0.2960115715
0.2231376680 0.3156875283
-0.1064321015 0.2784449360
-0.0535438785 0.1644409565
0.2276881465 0.0071091023
0.3356472804 -0.2092705320
-0.3341880247 -0.3653193287
0.4911949404 -0.0708515638
0.1867121875 0.3229431171
-0.0885068927 0.2550824456
0.0580446291 0.1286963996
0.2530494049 -0.0795117381
0.3236629199 -0.2480907766
-0.3333772232 -0.3613034350
0.3852054683 0.2304955799
-0.0179146898 0.3545661865
-0.1602760486 0.2368839341
-0.1145075358 0.1665161260
0.1203600932 0.0747401868
0.2140336265 -0.1023227897
0.2137259778 -0.1633485672
0.2156672610 -0.1817058827
0.2322021171 -0.1957615991
0.2826380507 -0.2440345844
-0.0278400380 -0.4783991785
-0.3340447474 -0.2816502190
0.0598000070 -0.3592411763
0.2123366010 -0.2669466963
0.2786633992 -0.3001504006
-0.2017910094 -0.4282924834
-0.3237992465 -0.3153998728
-0.0197585703 -0.3784324966
0.2002655544 -0.2917930794
0.2688501483 -0.3254051550
-0.2369409151 -0.4080391341
-0.2815994338 -0.3351040167
0.0522870106 -0.3801389185
0.2256653162 -0.3284814750
-0.0184326879 -0.4677414049
-0.2998542736 -0.3411351305
-0.0467080113 -0.3823271232
0.1970330287 -0.3061727816
0.2511368594 -0.3589819103
-0.2890756396 -0.3748253742
-0.2744348715 -0.3342998102
0.0746051488 -0.3751847428
0.2303227479 -0.3335559117
-0.0724184611 -0.4607758994
-0.2581492935 -0.3573531336
0.0305821387 -0.3892431306
-0.2845901759 0.3022690610
0.2418067077 0.4098825579
0.3482036529 0.2970873019
0.0504384142 0.3736800379
-0.1832132014 0.2811114215
-0.2553353793 0.2544537199
-0.1683515132 0.4398520941
-0.4330983469 -0.1836549591
-0.0857966999 -0.3544529137
0.1275672105 -0.2474004275
0.0317397965 -0.1483211964
-0.2351543098 0.0204275977
-0.3269925085 0.2139732434
0.2767542145 0.4048506409
-0.3381511469 -0.2637632724
0.0760467463 -0.3399400023
0.1832083666 -0.2333389980
0.1838770123 -0.1887507643
0.1267511072 -0.1564324286
-0.0914818013 -0.0827668787
-0.1863910870 0.0853890577
-0.1215090865 0.1274500714
0.1047237183 0.0660191223
0.1660873792 -0.0876216001
0.0472169476 -0.1067725220
-0.1797223566 0.0119184789
-0.1870424089 0.1268113187
-0.1080601215 0.1346414718
0.1367558989 0.0529783040
0.1981014120 -0.1067628784
0.1538749121 -0.1429542888
-0.0111730899 -0.1056532640
-0.1838930266 0.0486858680
-0.1483451673 0.1252636338
0.0291864765 0.0945895174
0.1650129840 -0.0548675164
0.0764847345 -0.1056652815
-0.1627655789 -0.0138252149
-0.1818706291 0.1164331306
-0.0899505378 0.1268221103
0.1647600205 0.0304505588
0.2195352131 -0.1241058172
0.2281361492 -0.1761596674
0.2655882915 -0.2168028335
0.2266467065 -0.4087399606
0.4835531630 0.0579194614
0.1551364079 0.3362931909
-0.1024077673 0.2532300868
0.0266752660 0.1359995046
0.2459949523 -0.0621649871
0.3207449653 -0.2293631961
-0.2661444216 -0.4087960026
0.4543753323 0.1443651193
0.1142270748 0.3483108349
-0.1162138440 0.2490589111
-0.0018042649 0.1415571786
0.2417594499 -0.0442588127
0.3229941605 -0.2221512591
-0.2658235389 -0.4100301805
0.4110534508 0.2037704338
0.0216366425 0.3550029265
-0.1357519633 0.2340299318
-0.0281493050 0.1431590956
0.2318188365 -0.0247456607
0.3176485327 -0.2045380278
-0.1904877308 -0.4478310866
0.4214016444 0.1902146726
0.0367587385 0.3538273727
-0.1259452237 0.2329810746
0.0047952393 0.1345320753
0.2338096228 -0.0489195964
0.3042558928 -0.2016790629
-0.0753839389 -0.4784136853
0.4474348039 0.1514920017
0.0845365907 0.3496837075
-0.1098997086 0.2376141736
0.0424323870 0.1262772463
0.2370071953 -0.0701703023
0.2987958535 -0.2054489346
-0.0360592291 -0.4820844194
-0.4167623481 0.2475507362
-0.2768456405 -0.2307430650
-0.0817769946 -0.2135088994
-0.3391775259 0.0222290668
-0.4206369044 0.2409624572
-0.2688661698 -0.2351150469
-0.0862129441 -0.2098252874
-0.3439450482 0.0299713523
-0.4251138748 0.2325685080
-0.2601123052 -0.2396061605
-0.0914470651 -0.2056893711
-0.3488815364 0.0384579417
-0.4301664027 0.2222123339
-0.2505926272 -0.2441028118
-0.0974513121 -0.2011160957
-0.3538454380 0.0475645843
-0.4354885690 0.2100761776
-0.2405123012 -0.2485074631
-0.1040656479 -0.1962016088
-0.3586422460 0.0570081912
-0.4407246055 0.1966082181
-0.2301975065 -0.2526512470
-0.1110116509 -0.1911134895
-0.3630603748 0.0664234270
-0.4455381146 0.1824493417
-0.2200354091 -0.2563881628
-0.1179663930 -0.1860489160
-0.3669951957 0.0754174534
-0.4496930425 0.1682569052
-0.2103640624 -0.2596356873
-0.1246602591 -0.1811780820
-0.3704110995 0.0837296447
-0.4531019060 0.1545148520
-0.2013758692 -0.2623555107
-0.1309430490 -0.1766019897
-0.3733513630 0.0912588672
-0.4557651603 0.1414754726
-0.1931213406 -0.2646092354
-0.1367900847 -0.1723290873
-0.3758658682 0.0980786637
-0.4578011140 0.1290873373
-0.1855106297 -0.2664759647
-0.1422801992 -0.1683008959
-0.3780976982 0.1043061377
-0.4593073108 0.1171345124
-0.1783539158 -0.2680159574
-0.1475675389 -0.1644337684
-0.3801565737 0.1101388988
-0.4603758069 0.1052614597
-0.1714261479 -0.2693114331
-0.1528254200 -0.1605862414
-0.3820898540 0.1158312520
-0.4609740913 0.0931401906
-0.1644852772 -0.2704163810
-0.1582344578 -0.1566071648
-0.3840278414 0.1215677280
-0.4611372603 0.0803082573
-0.1572963616 -0.2713327018
-0.1639751742 -0.1523804200
-0.3859984871 0.1275706942
-0.4607294999 0.0664845136
-0.1496909887 -0.2720822132
-0.1701591323 -0.1477543393
-0.3880317557 0.1340020625
-0.4596430404 0.0514310511
-0.1415775345 -0.2726183447
-0.1768525233 -0.1426760931
-0.3901361992 0.1409497016
-0.4576890009 0.0351998391
-0.1329999020 -0.2728718983
-0.1840041357 -0.1371356891
-0.3922186688 0.1484423125
-0.4547472492 0.0180888955
-0.1241740590 -0.2728005738
-0.1914422075 -0.1312078603
-0.3942454279 0.1563327681
-0.4508191244 0.0006489259
-0.1154471062 -0.2723649868
-0.1989309035 -0.1251019534
-0.3960494498 0.1644358075
-0.1757940242 -0.1700416698
-0.3937800026 0.0837610655
-0.4262594352 -0.0353376839
-0.1405032656 -0.2462962240
-0.2722783724 -0.0865552830
-0.4264147946 0.1550455891
-0.3223005786 -0.1787656800
-0.1328056930 -0.2081223639
-0.3593351278 0.0191309733
-0.4477289212 0.0689309902
-0.1965731636 -0.2433230287
-0.2149440139 -0.1381982061
-0.4101723114 0.1218287235
-0.3897594590 -0.1037664012
-0.1242265493 -0.2347979685
-0.3121587424 -0.0451113225
-0.4381412986 0.1413220536
-0.2684120438 -0.2154744965
-0.1611709189 -0.1817745691
-0.3854641558 0.0665544825
-0.4365158062 -0.0051206272
-0.1530326182 -0.2481404193
-0.2557569699 -0.1021241723
-0.4220827044 0.1500543665
-0.3430271396 -0.1599090972
-0.1266391836 -0.2169227332
-0.3470375815 0.0000434315
-0.4470468344 0.0942462749
-0.2163512640 -0.2377815037
-0.1991706465 -0.1512872934
-0.4043320805 0.1075418128
-0.4057444337 -0.0781225179
-0.1282378716 -0.2402983296
-0.2967909687 -0.0619590927
-0.4333781505 0.1514669853
-0.2898336632 -0.2027883966
-0.1480197241 -0.1928981224
-0.3759708094 0.0481863479
-0.4434960854 0.0253908746
-0.1687284951 -0.2478791954
-0.2393289679 -0.1170293498
-0.4176643972 0.1407640607
-0.3626507217 -0.1389878916
-0.1235466821 -0.2247313192
-0.3338318595 -0.0184493574
-0.4444038131 0.1161065680
-0.2367011314 -0.2303976014
-0.1836454064 -0.1638057762
-0.3976281467 0.0921428106
-0.4198642390 -0.0503719382
-0.1354368784 -0.2446443541
-0.2807310166 -0.0783202975
-0.4287069381 0.1554487981
-0.3113355432 -0.1875740308
-0.1372197929 -0.2031920797
-0.3652835429 0.0290661746
-0.4470765636 0.0547259236
-0.1867171980 -0.2453992008
-0.2231612987 -0.1311900668
-0.4128681409 0.1287222561
-0.3809188520 -0.1162181877
-0.1232867814 -0.2316010280
-0.3197597506 -0.0362266498
-0.4404793790 0.1339457665
-0.2575176887 -0.2210992494
-0.1685807466 -0.1758094108
-0.3898903107 0.0755752903
-0.4316071656 -0.0208030891
-0.1461457048 -0.2474398384
-0.2642763102 -0.0941831875
-0.4242938616 0.1532722603
-0.3324593621 -0.1698939427
-0.1294206485 -0.2125196742
-0.3534948592 0.0098186040
-0.4476777246 0.0816156519
-0.2060729820 -0.2408670322
-0.2072711135 -0.1446283660
-0.4074308981 0.1150498229
-0.3977190701 -0.0915937004
-0.1258001499 -0.2375945430
0.0585755212 -0.1993163994
-0.2155604033 -0.0413442069
-0.3469893161 0.2016342496
-0.4333216839 -0.1429264305
-0.0114445393 -0.3346088943
0.0609520381 -0.1992719300
-0.2117204079 -0.0436513148
-0.3436245122 0.1957402037
0.3874013188 0.3144636222
-0.4590015249 -0.0990680844
-0.0568557837 -0.3366925201
0.0535239181 -0.2073503689
-0.2172704787 -0.0453221156
-0.3526219279 0.2066055024
-0.3822931194 -0.1992530690
0.0425299620 -0.3174945633
0.0523489545 -0.1827320922
-0.2313426852 -0.0192093257
-0.3494784008 0.2233123815
-0.3923737866 -0.1920614749
0.0358254575 -0.3241106679
0.0679486756 -0.1900539166
-0.2057800215 -0.0417390078
-0.3321306595 0.1844008885
0.2559253323 0.4207244689
-0.2094692609 -0.3158623151
0.0921861881 -0.2641880336
-0.0244339732 -0.1407334878
-0.2528126643 0.0608825340
-0.3301418189 0.2495505384
0.3995442476 0.2960115715
-0.2231376680 -0.3156875283
0.1064321015 -0.2784449360
0.0535438785 -0.1644409565
-0.2276881465 -0.0071091023
-0.3356472804 0.2092705320
0.3341880247 0.3653193287
-0.4911949404 0.0708515638
-0.1867121875 -0.3229431171
0.0885068927 -0.2550824455
-0.0580446292 -0.1286963996
-0.2530494049 0.0795117381
-0.3236629199 0.2480907766
0.3333772233 0.3613034349
-0.3852054683 -0.2304955799
0.0179146899 -0.3545661865
0.1602760486 -0.2368839341
0.1145075359 -0.1665161260
-0.1203600931 -0.0747401868
-0.2140336265 0.1023227896
-0.2137259775 0.1633485670
-0.2156672600 0.1817058822
-0.2322021136 0.1957615970
-0.2826380433 0.2440345726
0.0278399247 0.4783991853
0.3340476373 0.2816484221
-0.0597964958 0.3592418085
-0.2123346380 0.2669458215
-0.2786632082 0.3001421413
0.2017633770 0.4283053187
0.3238093538 0.3153955875
0.0197843013 0.3784310568
-0.2002546347 0.2917877109
-0.2688627741 0.3253541903
0.2368147401 0.4081078582
0.2816043565 0.3351112243
-0.0522463734 0.3801470170
-0.2256556267 0.3284763957
0.0183426964 0.4677466239
0.2999130670 0.3411098320
0.0468387018 0.3823105234
-0.1969853058 0.3061456637
-0.2512930762 0.3587287291
0.2886296872 0.3751268305
0.2742144608 0.3344280603
-0.0747514277 0.3751959849
-0.2302986126 0.3337801306
0.0733717368 0.4605721692
0.2570765754 0.3577358541
-0.0321535498 0.3893133821
0.2845901759 -0.3022690610
-0.2418067077 -0.4098825579
-0.3482036529 -0.2970873019
-0.0504384142 -0.3736800379
0.1832132014 -0.2811114215
0.2553353793 -0.2544537199
0.1683515132 -0.4398520941
0.4330983469 0.1836549591
0.0857966999 0.3544529137
-0.1275672105 0.2474004275
-0.0317397965 0.1483211964
0.2351543098 -0.0204275977
0.3269925085 -0.2139732434
-0.2767542145 -0.4048506409
0.3381511469 0.2637632724
-0.0760467463 0.3399400023
-0.1832083666 0.2333389980
-0.1838770123 0.1887507643
-0.1267511072 0.1564324286
0.0914818013 0.0827668787
0.1863910870 -0.0853890577
0.1215090865 -0.1274500714
-0.1047237183 -0.0660191223
-0.1660873792 0.0876216001
-0.0472169476 0.1067725220
0.1797223566 -0.0119184789
0.1870424089 -0.1268113187
0.1080601215 -0.1346414718
-0.1367558990 -0.0529783040
-0.1981014120 0.1067628784
-0.1538749121 0.1429542888
0.0111730898 0.1056532641
0.1838930266 -0.0486858679
0.1483451675 -0.1252636339
-0.0291864758 -0.0945895176
-0.1650129843 0.0548675161
-0.0764847358 0.1056652818
0.1627655781 0.0138252162
0.1818706293 -0.1164331302
0.0899505387 -0.1268221104
-0.1647600193 -0.0304505597
-0.2195352119 0.1241058164
-0.2281361453 0.1761596653
-0.2655882804 0.2168028232
-0.2266468004 0.4087398883
-0.4835532048 -0.0579193073
-0.1551365322 -0.3362931668
0.1024077918 -0.2532301364
-0.0266750748 -0.1359995706
-0.2459949671 0.0621648772
-0.3207450396 0.2293632553
0.2661450648 0.4087956342
-0.4543742899 -0.1443669519
-0.1142245593 -0.3483111831
0.1162137806 -0.2490581584
0.0018022783 -0.1415564313
-0.2417592327 0.0442602318
-0.3229929997 0.2221503115
0.2658134129 0.4100359619
-0.4110695781 -0.2037530959
-0.0216652887 -0.3550027447
0.1357382294 -0.2340304142
0.0281063630 -0.1431485273
-0.2318294201 0.0247823355
-0.3176412680 0.2045482230
0.1904567371 0.4478415833
-0.4214916044 -0.1901035098
-0.0369322332 -0.3538230303
0.1258783917 -0.2329933674
-0.0049754780 -0.1344900645
-0.2338112360 0.0490323940
-0.3041825616 0.2016561290
0.0746556679 0.4785157846
-0.4472853166 -0.1517113816
-0.0841482549 -0.3497111797
0.1099046541 -0.2375137559
-0.0426346133 -0.1261869012
-0.2369586504 0.0702697972
-0.2986303483 0.2053273979
0.0340810328 0.4822218351
0.4167623481 -0.2475507362
0.2768456405 0.2307430650
0.0817769946 0.2135088994
0.3391775259 -0.0222290668
0.4206369044 -0.2409624572
0.2688661698 0.2351150469
0.0862129441 0.2098252874
0.3439450482 -0.0299713523
0.4251138748 -0.2325685080
0.2601123052 0.2396061605
0.0914470651 0.2056893711
0.3488815364 -0.0384579417
0.4301664027 -0.2222123339
0.2505926272 0.2441028118
0.0974513121 0.2011160957
0.3538454380 -0.0475645843
0.4354885690 -0.2100761776
0.2405123012 0.2485074631
0.1040656479 0.1962016088
0.3586422460 -0.0570081912
0.4407246055 -0.1966082181
0.2301975065 0.2526512470
0.1110116509 0.1911134895
0.3630603748 -0.0664234270
0.4455381146 -0.1824493417
0.2200354091 0.2563881628
0.1179663930 0.1860489160
0.3669951957 -0.0754174534
0.4496930425 -0.1682569052
0.2103640624 0.2596356873
0.1246602591 0.1811780820
0.3704110995 -0.0837296447
0.4531019060 -0.1545148520
0.2013758692 0.2623555107
0.1309430490 0.1766019897
0.3733513630 -0.0912588672
0.4557651603 -0.1414754726
0.1931213406 0.2646092354
0.1367900847 0.1723290873
0.3758658682 -0.0980786637
0.4578011140 -0.1290873373
0.1855106297 0.2664759647
0.1422801992 0.1683008959
0.3780976982 -0.1043061377
0.4593073108 -0.1171345124
0.1783539158 0.2680159574
0.1475675389 0.1644337684
0.3801565737 -0.1101388988
0.4603758069 -0.1052614597
0.1714261479 0.2693114331
0.1528254200 0.1605862414
0.3820898540 -0.1158312520
0.4609740913 -0.0931401906
0.1644852772 0.2704163810
0.1582344578 0.1566071648
0.3840278414 -0.1215677280
0.4611372603 -0.0803082573
0.1572963616 0.2713327018
0.1639751742 0.1523804200
0.3859984871 -0.1275706942
0.4607294999 -0.0664845136
0.1496909887 0.2720822132
0.1701591323 0.1477543393
0.3880317557 -0.1340020625
0.4596430404 -0.0514310511
0.1415775345 0.2726183447
0.1768525233 0.1426760931
0.3901361992 -0.1409497016
0.4576890009 -0.0351998391
0.1329999020 0.2728718983
0.1840041357 0.1371356891
0.3922186688 -0.1484423125
0.4547472492 -0.0180888955
0.1241740590 0.2728005738
0.1914422075 0.1312078604
0.3942454279 -0.1563327681
0.4508191244 -0.0006489259
0.1154471062 0.2723649868
0.1989309035 0.1251019534
0.3960494498 -0.1644358075
0.3061465489 0.3248545265
-0.0107936507 0.3805927567
-0.2140406384 0.3044169175
-0.1990324855 0.4137184357
0.3749965645 0.3038472775
0.3497211669 0.2869386718
0.0108234256 0.3722497815
-0.1922970789 0.2743347912
-0.2632350502 0.2611731054
-0.0688259177 0.4709692940
0.4932322138 0.0524969304
0.2881712738 0.3063407699
-0.1048163196 0.3441091190
-0.2310756565 0.2701277077
-0.2466652572 0.3784073409
0.3908295691 0.2928398682
0.4600256823 0.1624739651
0.2618681589 0.3219531293
-0.1197415511 0.3405443157
-0.2414778808 0.2808745707
-0.1464882506 0.4462646935
0.4515840003 0.2017987040
0.4823477031 0.1055045572
0.3025222509 0.3025091618
-0.0884572968 0.3549665424
-0.2308864518 0.2812658738
-0.2116147629 0.4089942315
0.4171499277 0.2585492926
0.4668472088 0.1470961360
0.2709432317 0.3177172478
-0.1140937302 0.3436768931
-0.2397174473 0.2814226910
-0.1564892157 0.4418177357
0.4483075907 0.2081495679
0.4831023991 0.1033195885
0.3059212988 0.3008437428
-0.0849596016 0.3561699980
-0.2295529455 0.2809184135
-0.2195547272 0.4026824940
0.4091802957 0.2692064216
0.4583288377 0.1646410720
0.2503356152 0.3259526756
-0.1265638421 0.3341047719
-0.2408919586 0.2735221219
-0.1859703415 0.4276159653
0.4588264287 0.1897432419
0.4677200150 0.1349686219
0.2153724291 0.3335572393
-0.1360920708 0.3067236427
-0.2053511466 0.2264910563
-0.2409941458 0.2165340664
-0.2932581205 0.2994000098
0.2834590689 0.3880174955
0.4134211680 0.2364651183
0.1797622810 0.3499452476
-0.1502937467 0.3053548755
-0.2308596820 0.2432353187
-0.2851488800 0.3114331180
0.2771683264 0.3896751881
0.3692236785 0.2791459653
0.0804390403 0.3687382935
-0.1693663462 0.2778708352
-0.2219608833 0.2237870770
-0.2765045713 0.2504398855
0.0002667170 0.4783028371
0.4548739981 0.1593366633
0.1766906542 0.3432627891
-0.1377714641 0.2863200493
-0.1594417400 0.1972884888
-0.0475745773 0.1372656644
0.2146680456 -0.0096394518
0.2927361727 -0.1758553232
0.1182754677 -0.4680143685
0.3374317978 0.2542010181
-0.0784954629 0.3247390934
-0.1397546646 0.2077080554
0.0054597347 0.1264324446
0.2206475752 -0.0490089751
0.2697466283 -0.1752248364
0.2794766860 -0.3624620384
0.4643294498 0.1746686354
0.4855391611 0.0942666893
0.3074448280 0.2997259334
-0.0839515726 0.3561585226
-0.2286922530 0.2798045882
-0.2273370355 0.3960664174
0.4016164274 0.2788807598
0.4516766079 0.1768898409
0.2350666521 0.3314785467
-0.1335886642 0.3266384295
-0.2392352001 0.2650829580
-0.2274516813 0.3991674153
0.4401259509 0.2263103522
0.3281844168 0.2856443707
-0.0658965008 0.3584345125
-0.2163612921 0.2694206284
-0.2766425577 0.3194999564
0.2576549483 0.3988897016
0.3202003421 0.3138431802
-0.0032934858 0.3780314088
-0.2085402452 0.2938174009
-0.2539202772 0.3601587136
0.3125349306 0.3602428359
0.3154868892 0.3125910055
-0.0264397983 0.3763445756
-0.2168788140 0.2970857386
-0.2166143784 0.4016253654
0.3750033272 0.3055713455
0.3728419960 0.2697790717
0.0548149601 0.3687182353
-0.1708103983 0.2690264417
-0.2095423042 0.2129357247
-0.2388942216 0.2102150027
-0.2938011491 0.2822509720
0.2322965523 0.4179255686
0.3981023405 0.2556942529
0.1612699192 0.3554214642
-0.1549963684 0.3004999023
-0.2311974018 0.2409471809
-0.2861374063 0.3080115943
0.2705279166 0.3939606134
0.3684748388 0.2801485743
0.0811525973 0.3688300661
-0.1695938664 0.2784361083
-0.2235062177 0.2250291558
-0.2796582768 0.2563172801
0.0527566398 0.4749533856
0.4685855904 0.1589355803
0.4100097508 0.2281090182
0.1016219158 0.3598134197
-0.1485613142 0.2665099500
-0.1410991221 0.1839442986
0.0303631317 0.1122508622
0.2023898354 -0.0605981458
0.2000821254 -0.1460735733
0.1598851148 -0.1553310959
0.0133864750 -0.1163472973
-0.1996254324 0.0364619860
-0.2167785563 0.1453947475
-0.2201602364 0.1785734236
-0.2442147537 0.2019406675
-0.2969945327 0.2892441241
0.2728230925 0.3957786816
0.4270515943 0.2204073263
0.2181605221 0.3395681964
-0.1405964631 0.3242283415
-0.2447880413 0.2704233973
-0.1738170152 0.4348579801
0.4763718418 0.1472989333
0.4474224815 0.1701906918
0.1499022371 0.3482139712
-0.1355149410 0.2732706427
-0.1196482405 0.1796968897
0.0989404168 0.0883076599
0.2099788533 -0.0923796274
0.2037190370 -0.1564683600
0.1770223940 -0.1640149744
0.0806748642 -0.1369245916
-0.1832476790 -0.0231289478
-0.2555543732 0.1421864774
-0.4028043725 -0.1224296410
-0.0434651970 -0.2715850315
-0.2044320875 -0.1015164189
-0.3841862491 0.1911268962
-0.4673568497 0.0756500243
-0.1387627174 -0.2846801480
-0.1303143576 -0.1618354183
-0.3665703326 0.1119170136
-0.3953529110 0.2984293306
-0.2476752132 -0.2585610813
-0.0478587765 -0.2175356320
-0.3166675443 0.0085204520
-0.3538600935 0.3397233452
-0.3390620382 -0.1977321040
-0.0243724336 -0.2529182419
-0.2437860644 -0.0674441322
-0.3869699455 0.2427695717
-0.4376290325 -0.0589048439
-0.0696950547 -0.2807681728
-0.1801229186 -0.1224456948
-0.3792355967 0.1636304391
-0.4574335357 0.1640236949
-0.1836055185 -0.2785433464
-0.0949904913 -0.1855992037
-0.3529780967 0.0740852364
-0.3538970717 0.3477150390
-0.2829312300 -0.2405741751
-0.0304925494 -0.2330885161
-0.2867501781 -0.0269315971
-0.3716154042 0.3051988252
-0.3794066084 -0.1544082344
-0.0329305361 -0.2651007216
-0.2180520372 -0.0895330557
-0.3861781082 0.2080474922
-0.4630202055 0.0266455613
-0.1126704616 -0.2855622223
-0.1488376544 -0.1479534469
-0.3717988230 0.1309627054
-0.4208803243 0.2577652552
-0.2275150270 -0.2664949893
-0.0609539456 -0.2079757446
-0.3307491998 0.0298075998
-0.3474231581 0.3503868967
-0.3195032836 -0.2147324367
-0.0240124288 -0.2464752837
-0.2577685772 -0.0550591525
-0.3844987688 0.2630006689
-0.4189474818 -0.0961519577
-0.0535832267 -0.2759305534
-0.1942068799 -0.1104409687
-0.3822832861 0.1791744561
-0.4659249821 0.1129042752
-0.1581786357 -0.2826986660
-0.1155536885 -0.1721073534
-0.3615786876 0.0965582558
-0.3753277802 0.3243642547
-0.2627288337 -0.2515992597
-0.0393426195 -0.2244171126
-0.3043831181 -0.0072436771
-0.3609193951 0.3273039498
-0.3556770443 -0.1814261780
-0.0264991731 -0.2581239716
-0.2325565755 -0.0770333883
-0.3872806741 0.2272210485
-0.4509093918 -0.0237676456
-0.0865560426 -0.2838163533
-0.1672083837 -0.1331934504
-0.3762605223 0.1499765138
-0.4442143629 0.2070472303
-0.2039362071 -0.2738261885
-0.0785282530 -0.1962113412
-0.3439965024 0.0542050412
-0.3462940624 0.3542434646
-0.2993384496 -0.2299373408
-0.0261670317 -0.2394283868
-0.2730759750 -0.0406768597
-0.3788303867 0.2856795802
-0.3979869247 -0.1295318865
-0.0409311005 -0.2702629404
-0.2072872815 -0.0989981548
-0.0750454032 -0.3203576685
-0.0160231677 -0.1876763586
-0.2976090535 0.0341025427
-0.2667920640 0.4088636220
-0.4434766137 -0.0836949965
-0.0338503159 -0.3063562290
-0.0706870584 -0.1593283436
-0.3136207159 0.0855110936
-0.0953789270 0.4833713734
-0.4659695891 -0.0513394554
-0.0614299982 -0.3217712385
-0.0112221575 -0.1861742606
-0.2933501177 0.0322297642
-0.2816993009 0.3957396710
-0.4513589934 -0.0651489232
-0.0454304188 -0.3071232033
-0.0719409963 -0.1616639113
-0.3174892611 0.0853290704
-0.0667402598 0.4891867541
-0.4577298297 -0.0736987679
-0.0454250994 -0.3217353929
-0.0095692956 -0.1830461403
-0.2906899318 0.0338721952
-0.2883157440 0.3884843520
-0.4590457071 -0.0452456084
-0.0578488384 -0.3083192052
-0.0692639540 -0.1655634735
-0.3197311771 0.0820455130
-0.0600511868 0.4907572594
-0.4481971903 -0.0934119913
-0.0301558026 -0.3199865406
-0.0116528430 -0.1788015081
-0.2898232059 0.0387894668
-0.2877271780 0.3875590752
-0.4655708565 -0.0262725873
-0.0698484317 -0.3096891465
-0.0633712526 -0.1704372719
-0.3201260965 0.0760734825
-0.0753138453 0.4890654753
-0.4393193392 -0.1079497930
-0.0186782864 -0.3169255696
-0.0180527353 -0.1739275876
-0.2907937636 0.0466123640
-0.2795923120 0.3935885684
-0.4704327574 -0.0109879916
-0.0798550561 -0.3112213465
-0.0549804156 -0.1756463255
-0.3185126741 0.0679544776
-0.1091020196 0.4826892694
-0.4329664532 -0.1159151250
-0.0125698576 -0.3133769373
-0.0284387293 -0.1689420300
-0.2933150890 0.0563440455
-0.2630987825 0.4062934101
-0.4736217144 -0.0016388741
-0.0866392429 -0.3130112864
-0.0451359032 -0.1805504634
-0.3150580895 0.0585844141
-0.1530305444 0.4700580639
-0.4300314953 -0.1174829291
-0.0115433942 -0.3101279417
-0.0410018938 -0.1643773129
-0.2970362636 0.0662836254
-0.2371340629 0.4243365520
-0.4752580245 -0.0002461306
-0.0891123318 -0.3150755924
-0.0350942537 -0.1844993730
-0.3102282119 0.0492517911
-0.1967076548 0.4522439836
-0.4307025667 -0.1131374115
-0.0147235074 -0.3077329228
-0.0532296258 -0.1608778725
-0.3017134584 0.0749038589
-0.2001872208 0.4456237443
-0.4751187362 -0.0080473228
-0.0863180109 -0.3174195495
-0.0257936954 -0.1869784435
-0.3046474460 0.0411844897
-0.2333428381 0.4323776717
-0.4347652216 -0.1032073765
-0.2184173303 -0.3493071450
0.1362850497 -0.3480385089
0.2458330770 -0.3361555722
-0.1617266245 -0.4365201406
-0.2194562545 -0.3649217472
0.0981722414 -0.3815997832
0.1939530188 -0.3933068337
-0.1957733109 -0.4111474739
-0.0965271525 -0.3909536697
0.1759249446 -0.3545512403
0.1043668395 -0.4496219805
-0.2892930345 -0.3564825818
-0.0955457284 -0.3795105114
0.1838264821 -0.3165587214
0.2524769532 -0.3505078206
-0.2542566998 -0.3949921775
-0.2410082975 -0.3500410350
0.1017531814 -0.3728307258
0.2220528287 -0.3642403431
-0.1703532664 -0.4273479585
-0.1514001770 -0.3829149859
